latent_1,latent_2,group,domain_index,candidate_id
1.4754844,0.90561026,Development,58614.0,
2.096911,0.7702666,Development,58615.0,
1.731306,1.1699885,Development,58616.0,
1.750406,1.1839046,Development,58617.0,
1.3906485,1.6052139,Development,58618.0,
1.366635,1.5753809,Development,58619.0,
1.4764856,1.468672,Development,58620.0,
1.1146883,1.1306329,Development,58621.0,
1.6435764,0.74631447,Development,58622.0,
1.5809345,1.768715,Development,58623.0,
1.1397711,1.1169076,Development,58625.0,
1.3400661,1.5536141,Development,58626.0,
1.4407618,1.4486728,Development,58627.0,
1.3646668,1.5635294,Development,58628.0,
1.3950754,1.6106476,Development,58629.0,
1.1111348,1.1325514,Development,58630.0,
1.3073872,1.4905672,Development,58633.0,
1.1119688,1.1205058,Development,58634.0,
1.1244006,1.1416748,Development,58635.0,
1.0790033,1.1178212,Development,58637.0,
1.1509341,1.1116598,Development,58638.0,
1.2255732,1.2354087,Development,58639.0,
1.1458523,1.0966531,Development,58640.0,
1.0726297,1.0761956,Development,58641.0,
1.2372453,1.0488315,Development,58642.0,
1.1125339,1.1473957,Development,58643.0,
1.1560664,1.1993486,Development,58644.0,
1.2737663,1.3733047,Development,58645.0,
1.2499154,1.3857319,Development,58646.0,
1.2981709,1.3998967,Development,58647.0,
1.2840487,1.4221047,Development,58648.0,
1.1210048,1.1302186,Development,58649.0,
1.1539893,1.1644145,Development,58650.0,
1.1139144,1.1106478,Development,58651.0,
1.3506337,1.3531212,Development,58652.0,
1.141528,1.078747,Development,58653.0,
1.1953217,1.3617809,Development,58654.0,
1.4192866,1.5427941,Development,58655.0,
1.8376609,1.4029124,Development,58656.0,
1.2509654,1.3800764,Development,58657.0,
2.2001464,1.1073413,Development,58658.0,
1.4915564,1.5785013,Development,58659.0,
1.798254,1.3511337,Development,58660.0,
1.4788665,1.777894,Development,58661.0,
1.3889832,1.5753759,Development,58662.0,
1.7216989,1.4736342,Development,58663.0,
1.2010939,1.3648076,Development,58664.0,
1.4026568,1.5340486,Development,58665.0,
1.217658,1.3642933,Development,58666.0,
1.24134,1.3778219,Development,58667.0,
1.4915564,1.5785013,Development,58668.0,
1.2735502,1.3639864,Development,58669.0,
1.4192733,1.5356913,Development,58670.0,
1.9832804,0.8454638,Development,58671.0,
2.2043648,1.0116484,Development,58672.0,
2.1641629,0.9852845,Development,58673.0,
2.174333,1.0468951,Development,58674.0,
2.2110124,0.85741216,Development,58675.0,
2.1881142,0.98080933,Development,58676.0,
2.274921,1.1671224,Development,58677.0,
2.2339146,1.1350688,Development,58678.0,
2.1378577,0.9968181,Development,58679.0,
2.1189175,0.95165,Development,58680.0,
1.8261703,1.3539786,Development,58681.0,
1.3300016,1.4331807,Development,58682.0,
2.0239315,0.68563545,Development,58684.0,
1.2192215,1.3598547,Development,58685.0,
2.3535798,0.80787134,Development,58686.0,
1.5837992,1.5042539,Development,58687.0,
2.3206155,0.6979596,Development,58688.0,
2.2616024,0.84547657,Development,58689.0,
2.248291,0.87188256,Development,58690.0,
2.2183971,0.87785304,Development,58691.0,
1.428678,1.6784931,Development,58692.0,
1.4517939,1.6720419,Development,58693.0,
1.3451855,1.5719484,Development,58694.0,
1.3340791,1.544507,Development,58695.0,
1.3743938,1.577135,Development,58696.0,
1.4228951,1.6838114,Development,58697.0,
2.3872523,1.2640189,Development,58698.0,
1.5973239,1.8374653,Development,58700.0,
1.5454457,1.8111063,Development,58701.0,
1.5048673,1.8141391,Development,58702.0,
1.6512101,1.0115291,Development,58703.0,
1.2227503,1.3037145,Development,58704.0,
1.390094,1.4881719,Development,58705.0,
1.2334712,1.3290087,Development,58706.0,
1.2667829,1.4231429,Development,58707.0,
2.217395,1.0544913,Development,58708.0,
2.3068075,1.1969266,Development,58709.0,
2.2124934,1.0783972,Development,58710.0,
1.8579214,1.4049633,Development,58711.0,
1.8741349,1.3174813,Development,58712.0,
1.9917079,1.5811032,Development,58713.0,
1.9561207,1.5301057,Development,58714.0,
1.8859189,1.460083,Development,58715.0,
1.5827799,1.0727456,Development,58717.0,
1.2036834,1.3093085,Development,58718.0,
2.1834862,0.9872627,Development,58719.0,
2.1704981,0.9916587,Development,58720.0,
1.8624492,1.3288592,Development,58721.0,
1.5445498,1.6024059,Development,58722.0,
2.0796332,1.0745034,Development,58723.0,
1.9969276,1.6235566,Development,58724.0,
1.5855216,1.7926964,Development,58725.0,
1.4737114,1.7613661,Development,58726.0,
1.5335836,1.8181896,Development,58727.0,
1.4597036,1.6896664,Development,58728.0,
1.9760311,1.3717508,Development,58729.0,
1.7301769,1.0812511,Development,58730.0,
2.2782085,0.97622937,Development,58731.0,
1.9590077,1.3353454,Development,58732.0,
1.6990706,1.6712387,Development,58733.0,
1.9944713,1.345148,Development,58734.0,
1.5047047,1.5063332,Development,58735.0,
1.4046786,1.407353,Development,58736.0,
1.4806912,1.4765003,Development,58737.0,
1.4085419,1.4095371,Development,58738.0,
1.4395988,1.4666221,Development,58740.0,
1.4390447,1.3888254,Development,58741.0,
1.6604877,1.8452232,Development,58743.0,
1.6114202,1.6842585,Development,58744.0,
1.4581846,1.456725,Development,58745.0,
1.3572243,1.3825815,Development,58746.0,
1.3166339,1.294561,Development,58747.0,
1.3772317,1.3858927,Development,58748.0,
1.3790603,1.4059191,Development,58749.0,
1.4212729,1.2826859,Development,58750.0,
1.382086,1.3576626,Development,58751.0,
1.3145475,1.4154813,Development,58753.0,
1.337763,1.5077709,Development,58754.0,
1.2624477,1.4281684,Development,58755.0,
1.4634403,1.6027234,Development,58756.0,
1.2247053,1.3382177,Development,58757.0,
1.2820567,1.4313947,Development,58758.0,
2.2701154,0.9433136,Development,58759.0,
1.2217133,1.3308705,Development,58760.0,
1.8880521,1.3497655,Development,58761.0,
1.3949009,1.5957751,Development,58762.0,
1.3125263,1.5117344,Development,58763.0,
1.3507581,1.3330778,Development,58764.0,
1.2853968,1.3580616,Development,58765.0,
1.2552378,1.4025918,Development,58766.0,
1.5108402,1.7810539,Development,58767.0,
1.2824979,1.411478,Development,58768.0,
1.3100811,1.4224831,Development,58770.0,
1.3246189,1.4314742,Development,58771.0,
1.2956179,1.4407139,Development,58772.0,
1.4994925,1.6273589,Development,58773.0,
1.2939197,1.4227326,Development,58774.0,
1.1851753,1.2840554,Development,58775.0,
1.3039354,1.2782987,Development,58776.0,
1.1909258,1.3016378,Development,58777.0,
1.2395957,1.3732687,Development,58778.0,
1.3103131,1.4278014,Development,58779.0,
1.2109231,1.2870841,Development,58780.0,
1.2129183,1.2878883,Development,58781.0,
1.212041,1.2627045,Development,58782.0,
1.2252192,1.2716517,Development,58783.0,
1.3434467,1.1726781,Development,58784.0,
1.2284597,1.2923495,Development,58785.0,
1.3120292,1.3709309,Development,58786.0,
1.3301574,1.1628085,Development,58787.0,
1.2167124,1.26023,Development,58789.0,
1.2964451,1.4694114,Development,58791.0,
1.2957922,1.4650774,Development,58793.0,
1.2003816,1.2484168,Development,58795.0,
0.9925165,0.948511,Development,58796.0,
1.0187576,0.99599564,Development,58798.0,
1.0042987,0.95524174,Development,58799.0,
1.1060206,1.1035784,Development,58800.0,
1.0861262,1.0910192,Development,58801.0,
1.111852,1.1303836,Development,58802.0,
1.1871101,1.2646908,Development,58803.0,
0.9933852,0.97725546,Development,58804.0,
1.0489916,1.0011332,Development,58805.0,
1.222322,1.1487341,Development,58806.0,
1.213594,1.2954515,Development,58807.0,
1.0202852,0.96756506,Development,58808.0,
1.0713444,1.0225314,Development,58809.0,
1.2173321,1.163261,Development,58810.0,
1.6027179,1.0232472,Development,58813.0,
1.5757637,0.9333823,Development,58815.0,
1.4224583,1.3951799,Development,58816.0,
1.7892598,0.49976048,Development,58817.0,
1.0101715,0.99647975,Development,58818.0,
1.2746216,1.4127429,Development,58819.0,
1.3476391,1.5473338,Development,58820.0,
1.1767516,1.2368706,Development,58821.0,
1.3447344,1.1015661,Development,58822.0,
1.2334212,1.3687558,Development,58823.0,
1.3350016,1.5175472,Development,58825.0,
1.1918308,1.1780133,Development,58827.0,
1.3177406,1.1970664,Development,58829.0,
1.3712236,1.595183,Development,58830.0,
1.2286003,1.3708639,Development,58831.0,
1.2754898,1.441867,Development,58833.0,
1.0939051,0.91316116,Development,58834.0,
1.2653855,0.9308586,Development,58835.0,
1.1203091,1.0429895,Development,58836.0,
1.3736055,0.75906163,Development,58837.0,
1.1111783,1.0982068,Development,58838.0,
1.1356146,1.1631734,Development,58839.0,
1.2467579,1.3435113,Development,58840.0,
1.0893441,0.9243161,Development,58841.0,
1.037811,1.0432067,Development,58842.0,
1.3895621,0.73444617,Development,58843.0,
1.1368625,1.1347878,Development,58844.0,
1.1858422,1.2209463,Development,58845.0,
1.2245538,1.1436968,Development,58846.0,
1.1843901,1.2863978,Development,58848.0,
1.3721508,1.5570055,Development,58849.0,
1.2896898,1.415899,Development,58850.0,
1.1312222,1.1418338,Development,58851.0,
1.0036306,0.9988351,Development,58852.0,
1.2003878,1.2969172,Development,58853.0,
1.2669232,1.4519335,Development,58854.0,
1.1319786,1.0954342,Development,58855.0,
1.2221814,0.9363361,Development,58856.0,
1.5124426,1.5409173,Development,58857.0,
1.692563,1.1571059,Development,58858.0,
1.8606248,1.3785564,Development,58859.0,
1.5072843,1.5362412,Development,58860.0,
1.2841285,1.226285,Development,58861.0,
1.5547665,0.97216016,Development,58862.0,
1.273629,1.2085568,Development,58864.0,
1.3423222,1.4332021,Development,58865.0,
1.1139593,1.3056371,Development,58866.0,
1.3285347,1.4063576,Development,58868.0,
1.3279477,1.3905867,Development,58870.0,
1.1971802,0.9440367,Development,58871.0,
1.349814,1.1182357,Development,58872.0,
1.916861,1.4657602,Development,58873.0,
1.3127272,1.4905269,Development,58876.0,
1.3376576,1.4948494,Development,58877.0,
1.4887577,1.7362162,Development,58878.0,
1.4301302,1.7111712,Development,58879.0,
1.3383071,1.1805875,Development,58881.0,
1.3709108,1.5211154,Development,58882.0,
1.2484783,1.2125776,Development,58883.0,
1.4724944,1.6322722,Development,58884.0,
0.96266454,0.9456619,Development,58886.0,
0.87182856,0.82240963,Development,58887.0,
1.0094285,0.96353775,Development,58888.0,
1.2168006,1.1942759,Development,58889.0,
1.4317726,0.8203342,Development,58891.0,
1.302477,1.4216499,Development,58892.0,
1.1233518,1.1037349,Development,58893.0,
0.87138635,0.9038821,Development,58894.0,
0.95703006,1.0370083,Development,58896.0,
1.2634417,0.52672803,Development,58897.0,
1.427929,0.5041068,Development,58899.0,
0.9231941,0.844965,Development,58901.0,
1.5485586,0.8947714,Development,58902.0,
0.9003731,0.85247,Development,58903.0,
0.8598025,0.79388225,Development,58904.0,
0.8914138,0.80686057,Development,58905.0,
1.179584,1.0966069,Development,58906.0,
1.2804958,1.1709716,Development,58907.0,
1.4696192,0.79427505,Development,58908.0,
1.5505674,0.87086904,Development,58909.0,
1.6051171,0.8743157,Development,58910.0,
1.2988789,0.5262893,Development,58912.0,
1.6499037,0.2772827,Development,58913.0,
1.8829539,0.554272,Development,58914.0,
1.2450801,0.56664217,Development,58915.0,
1.539589,0.8506303,Development,58916.0,
0.89544976,0.7955835,Development,58917.0,
1.6170564,0.93988746,Development,58919.0,
0.93362564,0.80688673,Development,58920.0,
1.6251026,0.89989185,Development,58921.0,
1.4906377,0.82639647,Development,58922.0,
1.4555986,0.8113569,Development,58923.0,
2.0170453,1.5297852,Development,58924.0,
1.7176073,0.62747854,Development,58926.0,
1.0687904,1.0651559,Development,58927.0,
1.4696192,0.79427505,Development,58928.0,
1.4696192,0.79427505,Development,58929.0,
0.92197764,0.7860343,Development,58930.0,
1.2553165,1.1692775,Development,58931.0,
1.2320977,1.1248184,Development,58932.0,
0.89134324,0.7840051,Development,58933.0,
1.8297276,0.4341535,Development,58934.0,
2.3030345,1.1487447,Development,58935.0,
1.9777393,0.700233,Development,58936.0,
2.196633,1.1989214,Development,58937.0,
1.9362301,0.7104518,Development,58938.0,
1.7628337,0.42636234,Development,58939.0,
1.808081,0.4896217,Development,58940.0,
2.0978577,0.80455804,Development,58941.0,
2.2896035,1.2004513,Development,58943.0,
1.1112943,1.0597756,Development,58945.0,
1.1074489,1.0304943,Development,58946.0,
1.4229226,0.8054955,Development,58947.0,
1.9501394,1.5208333,Development,58948.0,
1.7026051,1.1102059,Development,58949.0,
1.5786456,1.0633619,Development,58950.0,
1.41192,0.79829645,Development,58951.0,
1.7072744,1.8440691,Development,58953.0,
1.3964229,1.3509622,Development,58954.0,
1.0855867,1.0107847,Development,58956.0,
1.384933,0.7697847,Development,58957.0,
1.6259315,0.39471006,Development,58958.0,
1.9245172,0.59410805,Development,58959.0,
1.254911,0.7194233,Development,58962.0,
1.949697,0.7934193,Development,58963.0,
2.2426045,0.9828443,Development,58964.0,
1.52965,1.0342922,Development,58965.0,
1.8919406,1.4526644,Development,58966.0,
2.0832744,1.7840213,Development,58967.0,
1.6223012,1.1359752,Development,58968.0,
1.7571613,0.47543478,Development,58969.0,
1.3006505,0.7743349,Development,58970.0,
1.8899581,0.67649543,Development,58971.0,
1.8476453,0.65987086,Development,58972.0,
1.5369501,1.0063734,Development,58973.0,
1.5615841,1.0166762,Development,58974.0,
1.3108702,1.4967061,Development,58975.0,
1.5071445,1.7987198,Development,58976.0,
0.96317035,1.0848478,Development,58977.0,
1.6255587,1.129592,Development,58978.0,
2.1643038,1.0227036,Development,58979.0,
1.5714374,1.6617004,Development,58980.0,
1.8328488,1.3666419,Development,58981.0,
1.2803726,1.411548,Development,58982.0,
1.9649945,1.3631413,Development,58983.0,
1.42501,1.4820435,Development,58984.0,
1.6334828,1.7991667,Development,58985.0,
1.3879565,1.4565742,Development,58986.0,
1.5899069,1.7821132,Development,58987.0,
1.2852275,1.4818449,Development,58988.0,
1.382058,1.5979019,Development,58989.0,
1.6470551,1.7834309,Development,58990.0,
1.2782066,1.4319612,Development,58991.0,
1.4780475,1.7858068,Development,58992.0,
1.4894643,1.7553078,Development,58993.0,
1.5270785,1.8411618,Development,58994.0,
1.2852873,1.3722341,Development,58995.0,
1.0764183,1.1024863,Development,58996.0,
0.9968655,1.0817642,Development,58997.0,
1.0018764,1.1207823,Development,58998.0,
2.2616572,1.0265915,Development,58999.0,
2.2401824,1.0375473,Development,59000.0,
1.6744627,1.2286315,Development,59001.0,
2.3212261,1.1876141,Development,59002.0,
1.8949368,1.4926822,Development,59003.0,
1.5807292,1.9226124,Development,59004.0,
1.3599904,1.5833904,Development,59005.0,
1.5519426,1.8926781,Development,59006.0,
1.3219825,1.5052656,Development,59008.0,
1.578846,1.7818539,Development,59009.0,
1.734666,1.1016152,Development,59010.0,
1.7753134,1.2022167,Development,59012.0,
1.2450361,1.2064912,Development,59013.0,
1.2467562,1.227849,Development,59014.0,
1.5218217,1.4357843,Development,59015.0,
2.1020432,0.8141588,Development,59016.0,
2.254026,1.0714476,Development,59017.0,
2.165921,0.5870501,Development,59018.0,
2.0684283,0.74530184,Development,59019.0,
2.03774,0.7863158,Development,59020.0,
2.2892587,1.1989142,Development,59021.0,
2.1009173,0.9056498,Development,59022.0,
2.2348387,1.099507,Development,59023.0,
1.5530525,1.4562799,Development,59024.0,
1.7818244,1.561565,Development,59025.0,
1.8209003,1.2052468,Development,59026.0,
1.7241999,1.080986,Development,59027.0,
1.6708322,1.088944,Development,59028.0,
2.2677958,1.1562297,Development,59029.0,
1.8113011,1.3643091,Development,59030.0,
1.7127117,1.0973223,Development,59031.0,
1.9780867,1.5933897,Development,59032.0,
1.6933391,1.1349572,Development,59033.0,
1.9548588,1.559323,Development,59034.0,
1.9332213,1.046277,Development,59035.0,
1.8893545,1.3996572,Development,59036.0,
1.8519759,0.52017134,Development,59037.0,
1.2627152,1.1694373,Development,59038.0,
1.8928378,0.56544757,Development,59039.0,
1.889104,0.55875534,Development,59040.0,
1.1078522,1.1208917,Development,59042.0,
2.2262263,0.57036823,Development,59044.0,
1.5394818,1.2743391,Development,59045.0,
2.1877148,0.4560806,Development,59046.0,
2.0384738,0.72137046,Development,59047.0,
2.0219393,0.74523926,Development,59048.0,
1.6587929,1.098784,Development,59052.0,
2.237349,0.4857903,Development,59053.0,
1.3737594,1.3230717,Development,59054.0,
2.0147572,0.8982296,Development,59055.0,
1.99983,0.6993339,Development,59056.0,
1.8929888,0.7905237,Development,59057.0,
1.6347665,1.2166201,Development,59058.0,
2.1776454,1.022982,Development,59059.0,
1.8490351,1.3728306,Development,59060.0,
1.8384527,1.3913603,Development,59061.0,
1.3028617,1.4842789,Development,59062.0,
1.5167035,1.8440324,Development,59063.0,
1.2672088,1.4443365,Development,59064.0,
1.4957018,1.8047292,Development,59065.0,
1.4397959,1.7064593,Development,59066.0,
1.2611347,1.3748673,Development,59067.0,
1.2853929,1.4425565,Development,59068.0,
1.5870075,1.7222078,Development,59070.0,
1.2724991,1.2546026,Development,59071.0,
2.0827267,0.87537026,Development,59072.0,
2.2786272,1.1427863,Development,59073.0,
1.7239999,1.1482239,Development,59074.0,
1.8919145,1.4027499,Development,59075.0,
1.7672977,1.2086718,Development,59076.0,
1.9957584,1.6004871,Development,59077.0,
1.9415132,0.47519878,Development,59078.0,
1.5130055,0.90252876,Development,59079.0,
1.5306494,1.402699,Development,59081.0,
2.104379,0.7532778,Development,59083.0,
2.0856423,0.76622754,Development,59084.0,
1.4316686,1.370877,Development,59085.0,
1.461384,1.3822961,Development,59086.0,
1.7282419,1.1385032,Development,59087.0,
1.9360834,0.8212107,Development,59088.0,
1.888039,1.3820859,Development,59089.0,
1.5128609,1.8419807,Development,59090.0,
1.5351014,0.93071276,Development,59091.0,
2.0995502,0.7995239,Development,59093.0,
1.7556851,1.1477859,Development,59094.0,
1.7695005,1.1610276,Development,59096.0,
1.1545807,1.1992786,Development,59097.0,
1.3961467,1.6112041,Development,59098.0,
